,annID,postCategory,postId,toyou,toany,intent,racist,off_avg,empathy,racism,harmHateSpeech,lingPurism,freeSpeech,traditionalism,altruism,divSocialCircle,annotatorGender,manVsWoman,annotatorRace,whiteVsBlack,annotatorPolitics,politicallyEngaged,sexualOrientation,straightOrNot,bornUS,BLMsupport,socialMediaUsage,nLanguagesSpoken
132,13,Vulgar,1,1,3,1,1,2.0,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
133,13,AAE,1,1,1,1,1,1.0,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
134,13,targetsBlackPeople,1,4,3,4,5,3.5,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
135,13,Vulgar,2,2,2,1,1,2.0,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
136,13,AAE,2,2,2,1,1,2.0,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
137,13,targetsBlackPeople,2,1,1,1,1,1.0,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
138,13,Vulgar,3,1,1,1,1,1.0,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
139,13,AAE,3,2,3,2,1,2.5,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
140,13,targetsBlackPeople,3,1,3,2,3,2.0,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
141,13,Vulgar,4,1,1,1,1,1.0,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
142,13,AAE,4,2,3,3,2,2.5,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
143,13,targetsBlackPeople,4,1,4,3,3,2.5,0.875,0.9,-0.3333333333333333,1.0,-0.1,0.875,0.25,-0.6666666666666666,woman,1.0,white,0.0,0.5,1.0,straight,0,1,-1.0,3,1
144,14,Vulgar,1,2,2,3,1,2.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
145,14,AAE,1,2,2,1,1,2.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
146,14,targetsBlackPeople,1,2,3,3,2,2.5,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
147,14,Vulgar,2,1,1,2,1,1.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
148,14,AAE,2,1,1,1,1,1.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
149,14,targetsBlackPeople,2,2,3,3,2,2.5,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
150,14,Vulgar,3,1,1,1,1,1.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
151,14,AAE,3,1,1,1,1,1.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
152,14,targetsBlackPeople,3,1,3,2,2,2.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
153,14,Vulgar,4,1,1,1,1,1.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
154,14,AAE,4,1,1,1,1,1.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
155,14,targetsBlackPeople,4,2,4,1,2,3.0,-0.625,0.5,-0.5,0.875,0.7,0.5,-0.25,-1.0,man,0.0,white,0.0,0.5,0.0,straight,0,1,-1.0,2,1
156,15,Vulgar,1,1,1,1,1,1.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
157,15,AAE,1,1,2,2,1,1.5,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
158,15,targetsBlackPeople,1,2,3,3,3,2.5,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
159,15,Vulgar,2,1,1,1,1,1.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
160,15,AAE,2,1,1,1,1,1.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
161,15,targetsBlackPeople,2,5,5,3,4,5.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
162,15,Vulgar,3,1,1,1,1,1.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
163,15,AAE,3,1,1,1,1,1.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
164,15,targetsBlackPeople,3,5,5,3,5,5.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
165,15,Vulgar,4,1,1,1,1,1.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
166,15,AAE,4,1,1,1,1,1.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
167,15,targetsBlackPeople,4,3,3,3,4,3.0,0.375,-0.9,0.8333333333333334,0.375,-0.2,0.125,-0.25,-1.0,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,1,1
168,17,Vulgar,1,1,1,1,1,1.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
169,17,AAE,1,1,1,1,1,1.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
170,17,targetsBlackPeople,1,1,3,1,2,2.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
171,17,Vulgar,2,1,1,1,1,1.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
172,17,AAE,2,1,1,1,1,1.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
173,17,targetsBlackPeople,2,1,3,1,2,2.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
174,17,Vulgar,3,1,1,1,1,1.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
175,17,AAE,3,1,1,1,1,1.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
176,17,targetsBlackPeople,3,1,4,2,2,2.5,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
177,17,Vulgar,4,1,1,1,1,1.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
178,17,AAE,4,1,1,1,1,1.0,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
179,17,targetsBlackPeople,4,1,4,5,3,2.5,0.0,-1.0,-0.3333333333333333,0.0,0.5,-1.0,-0.5,-1.0,man,0.0,white,0.0,-1.0,-1.0,straight,0,1,0.0,1,1
180,18,Vulgar,1,2,1,1,1,1.5,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
181,18,AAE,1,2,2,2,1,2.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
182,18,targetsBlackPeople,1,3,3,2,3,3.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
183,18,Vulgar,2,1,1,1,1,1.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
184,18,AAE,2,1,1,1,1,1.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
185,18,targetsBlackPeople,2,2,2,2,3,2.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
186,18,Vulgar,3,1,1,1,1,1.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
187,18,AAE,3,1,1,1,1,1.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
188,18,targetsBlackPeople,3,2,2,1,2,2.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
189,18,Vulgar,4,1,1,1,1,1.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
190,18,AAE,4,2,2,2,1,2.0,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
191,18,targetsBlackPeople,4,3,4,2,4,3.5,0.375,-0.8,0.8333333333333334,-0.125,-0.1,0.125,0.75,-0.8333333333333334,man,0.0,white,0.0,-0.5,0.5,straight,0,1,0.5,3,1
192,19,Vulgar,1,1,2,1,1,1.5,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
193,19,AAE,1,1,2,2,1,1.5,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
194,19,targetsBlackPeople,1,3,3,4,5,3.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
195,19,Vulgar,2,1,1,1,1,1.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
196,19,AAE,2,1,1,1,1,1.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
197,19,targetsBlackPeople,2,3,3,4,5,3.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
198,19,Vulgar,3,1,1,1,1,1.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
199,19,AAE,3,1,1,1,1,1.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
200,19,targetsBlackPeople,3,5,5,5,5,5.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
201,19,Vulgar,4,1,1,2,1,1.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
202,19,AAE,4,1,2,1,1,1.5,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
203,19,targetsBlackPeople,4,5,5,5,5,5.0,0.625,-0.8,0.6666666666666666,-0.125,-0.2,0.0,0.75,-0.5,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,4,1
204,20,Vulgar,1,5,5,3,1,5.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
205,20,AAE,1,2,2,3,1,2.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
206,20,targetsBlackPeople,1,3,3,5,5,3.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
207,20,Vulgar,2,2,4,2,1,3.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
208,20,AAE,2,1,1,1,1,1.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
209,20,targetsBlackPeople,2,2,4,2,3,3.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
210,20,Vulgar,3,5,1,3,1,3.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
211,20,AAE,3,1,1,1,1,1.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
212,20,targetsBlackPeople,3,5,5,5,5,5.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
213,20,Vulgar,4,4,5,4,1,4.5,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
214,20,AAE,4,1,1,1,1,1.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
215,20,targetsBlackPeople,4,3,5,4,4,4.0,0.875,-0.8,0.8333333333333334,0.75,-0.7,0.375,1.0,-0.6666666666666666,man,0.0,white,0.0,-0.5,-1.0,straight,0,1,-0.5,3,1
216,21,Vulgar,1,5,5,3,1,5.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
217,21,AAE,1,1,1,1,1,1.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
218,21,targetsBlackPeople,1,1,2,1,2,1.5,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
219,21,Vulgar,2,2,2,2,1,2.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
220,21,AAE,2,1,1,1,1,1.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
221,21,targetsBlackPeople,2,1,3,2,4,2.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
222,21,Vulgar,3,5,5,2,1,5.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
223,21,AAE,3,1,1,1,1,1.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
224,21,targetsBlackPeople,3,5,5,4,5,5.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
225,21,Vulgar,4,5,5,2,1,5.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
226,21,AAE,4,1,1,1,1,1.0,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
227,21,targetsBlackPeople,4,4,5,3,4,4.5,0.875,-1.0,0.8333333333333334,0.0,-0.8,0.875,1.0,-0.6666666666666666,man,0.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
228,23,Vulgar,1,1,1,1,1,1.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
229,23,AAE,1,1,3,5,1,2.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
230,23,targetsBlackPeople,1,1,5,5,1,3.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
231,23,Vulgar,2,1,2,1,1,1.5,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
232,23,AAE,2,1,1,1,1,1.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
233,23,targetsBlackPeople,2,1,5,5,3,3.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
234,23,Vulgar,3,1,1,1,1,1.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
235,23,AAE,3,1,1,1,1,1.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
236,23,targetsBlackPeople,3,5,5,5,5,5.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
237,23,Vulgar,4,1,1,1,1,1.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
238,23,AAE,4,1,1,1,1,1.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
239,23,targetsBlackPeople,4,5,5,5,5,5.0,0.625,-1.0,0.0,0.25,0.2,0.375,1.0,-0.3333333333333333,man,0.0,black,1.0,0.0,-1.0,straight,0,1,1.0,1,1
240,24,Vulgar,1,1,2,1,1,1.5,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
241,24,AAE,1,2,2,2,1,2.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
242,24,targetsBlackPeople,1,4,4,5,4,4.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
243,24,Vulgar,2,1,1,1,1,1.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
244,24,AAE,2,1,1,1,1,1.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
245,24,targetsBlackPeople,2,4,4,4,4,4.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
246,24,Vulgar,3,1,1,1,1,1.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
247,24,AAE,3,1,1,1,1,1.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
248,24,targetsBlackPeople,3,5,5,3,5,5.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
249,24,Vulgar,4,1,1,1,1,1.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
250,24,AAE,4,1,1,1,1,1.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
251,24,targetsBlackPeople,4,3,3,3,4,3.0,0.75,-1.0,0.8333333333333334,0.25,-0.6,-0.25,1.0,-0.3333333333333333,woman,1.0,white,0.0,-1.0,1.0,straight,0,1,1.0,3,1
252,25,Vulgar,1,1,2,1,1,1.5,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
253,25,AAE,1,3,3,4,1,3.0,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
254,25,targetsBlackPeople,1,1,3,1,1,2.0,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
255,25,Vulgar,2,1,2,1,1,1.5,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
256,25,AAE,2,2,3,2,1,2.5,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
257,25,targetsBlackPeople,2,1,4,1,1,2.5,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
258,25,Vulgar,3,1,2,1,1,1.5,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
259,25,AAE,3,1,1,1,1,1.0,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
260,25,targetsBlackPeople,3,4,5,4,5,4.5,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
261,25,Vulgar,4,1,1,1,1,1.0,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
262,25,AAE,4,2,2,1,1,2.0,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
263,25,targetsBlackPeople,4,4,5,4,4,4.5,0.625,0.4,0.1666666666666666,0.625,-0.1,1.0,-0.5,-0.6666666666666666,man,0.0,white,0.0,1.0,1.0,straight,0,1,-1.0,4,1
